label,text
real,The city council uploaded implementation guidelines on the official portal for transport route digitization and rollout phases during a recorded press conference.
real,The city council uploaded implementation guidelines on the official portal for transport route digitization and rollout phases through a signed public circular.
real,The city council shared audited figures in a public briefing for budget allocation and implementation timelines on its official website.
real,The city council shared audited figures in a public briefing for budget allocation and implementation timelines during a recorded press conference.
real,The city council shared audited figures in a public briefing for budget allocation and implementation timelines through a signed public circular.
real,The city council shared audited figures in a public briefing for upcoming examinations and admission dates on its official website.
real,The city council shared audited figures in a public briefing for upcoming examinations and admission dates during a recorded press conference.
real,The city council shared audited figures in a public briefing for upcoming examinations and admission dates through a signed public circular.
real,The city council shared audited figures in a public briefing for weather preparedness and rainfall alerts on its official website.
real,The city council shared audited figures in a public briefing for weather preparedness and rainfall alerts during a recorded press conference.
real,The city council shared audited figures in a public briefing for weather preparedness and rainfall alerts through a signed public circular.
real,The city council shared audited figures in a public briefing for vaccination drive schedules and registered centers on its official website.
real,The city council shared audited figures in a public briefing for vaccination drive schedules and registered centers during a recorded press conference.
real,The city council shared audited figures in a public briefing for vaccination drive schedules and registered centers through a signed public circular.
real,The city council shared audited figures in a public briefing for transport route digitization and rollout phases on its official website.
real,The city council shared audited figures in a public briefing for transport route digitization and rollout phases during a recorded press conference.
real,The city council shared audited figures in a public briefing for transport route digitization and rollout phases through a signed public circular.
real,The city council released district-wise schedules with dates for budget allocation and implementation timelines on its official website.
real,The city council released district-wise schedules with dates for budget allocation and implementation timelines during a recorded press conference.
real,The city council released district-wise schedules with dates for budget allocation and implementation timelines through a signed public circular.
real,The city council released district-wise schedules with dates for upcoming examinations and admission dates on its official website.
real,The city council released district-wise schedules with dates for upcoming examinations and admission dates during a recorded press conference.
real,The city council released district-wise schedules with dates for upcoming examinations and admission dates through a signed public circular.
real,The city council released district-wise schedules with dates for weather preparedness and rainfall alerts on its official website.
real,The city council released district-wise schedules with dates for weather preparedness and rainfall alerts during a recorded press conference.
real,The city council released district-wise schedules with dates for weather preparedness and rainfall alerts through a signed public circular.
real,The city council released district-wise schedules with dates for vaccination drive schedules and registered centers on its official website.
real,The city council released district-wise schedules with dates for vaccination drive schedules and registered centers during a recorded press conference.
real,The city council released district-wise schedules with dates for vaccination drive schedules and registered centers through a signed public circular.
real,The city council released district-wise schedules with dates for transport route digitization and rollout phases on its official website.
real,The city council released district-wise schedules with dates for transport route digitization and rollout phases during a recorded press conference.
real,The city council released district-wise schedules with dates for transport route digitization and rollout phases through a signed public circular.
real,The city council clarified procedures through an official FAQ for budget allocation and implementation timelines on its official website.
real,The city council clarified procedures through an official FAQ for budget allocation and implementation timelines during a recorded press conference.
real,The city council clarified procedures through an official FAQ for budget allocation and implementation timelines through a signed public circular.
real,The city council clarified procedures through an official FAQ for upcoming examinations and admission dates on its official website.
real,The city council clarified procedures through an official FAQ for upcoming examinations and admission dates during a recorded press conference.
real,The city council clarified procedures through an official FAQ for upcoming examinations and admission dates through a signed public circular.
real,The city council clarified procedures through an official FAQ for weather preparedness and rainfall alerts on its official website.
real,The city council clarified procedures through an official FAQ for weather preparedness and rainfall alerts during a recorded press conference.
real,The city council clarified procedures through an official FAQ for weather preparedness and rainfall alerts through a signed public circular.
real,The city council clarified procedures through an official FAQ for vaccination drive schedules and registered centers on its official website.
real,The city council clarified procedures through an official FAQ for vaccination drive schedules and registered centers during a recorded press conference.
real,The city council clarified procedures through an official FAQ for vaccination drive schedules and registered centers through a signed public circular.
real,The city council clarified procedures through an official FAQ for transport route digitization and rollout phases on its official website.
real,The city council clarified procedures through an official FAQ for transport route digitization and rollout phases during a recorded press conference.
real,The city council clarified procedures through an official FAQ for transport route digitization and rollout phases through a signed public circular.
real,The civil aviation authority published an official report for budget allocation and implementation timelines on its official website.
real,The civil aviation authority published an official report for budget allocation and implementation timelines during a recorded press conference.
real,The civil aviation authority published an official report for budget allocation and implementation timelines through a signed public circular.
real,The civil aviation authority published an official report for upcoming examinations and admission dates on its official website.
real,The civil aviation authority published an official report for upcoming examinations and admission dates during a recorded press conference.
real,The civil aviation authority published an official report for upcoming examinations and admission dates through a signed public circular.
real,The civil aviation authority published an official report for weather preparedness and rainfall alerts on its official website.
real,The civil aviation authority published an official report for weather preparedness and rainfall alerts during a recorded press conference.
real,The civil aviation authority published an official report for weather preparedness and rainfall alerts through a signed public circular.
real,The civil aviation authority published an official report for vaccination drive schedules and registered centers on its official website.
real,The civil aviation authority published an official report for vaccination drive schedules and registered centers during a recorded press conference.
real,The civil aviation authority published an official report for vaccination drive schedules and registered centers through a signed public circular.
real,The civil aviation authority published an official report for transport route digitization and rollout phases on its official website.
real,The civil aviation authority published an official report for transport route digitization and rollout phases during a recorded press conference.
real,The civil aviation authority published an official report for transport route digitization and rollout phases through a signed public circular.
real,The civil aviation authority released a public advisory for budget allocation and implementation timelines on its official website.
real,The civil aviation authority released a public advisory for budget allocation and implementation timelines during a recorded press conference.
real,The civil aviation authority released a public advisory for budget allocation and implementation timelines through a signed public circular.
real,The civil aviation authority released a public advisory for upcoming examinations and admission dates on its official website.
real,The civil aviation authority released a public advisory for upcoming examinations and admission dates during a recorded press conference.
real,The civil aviation authority released a public advisory for upcoming examinations and admission dates through a signed public circular.
real,The civil aviation authority released a public advisory for weather preparedness and rainfall alerts on its official website.
real,The civil aviation authority released a public advisory for weather preparedness and rainfall alerts during a recorded press conference.
real,The civil aviation authority released a public advisory for weather preparedness and rainfall alerts through a signed public circular.
real,The civil aviation authority released a public advisory for vaccination drive schedules and registered centers on its official website.
real,The civil aviation authority released a public advisory for vaccination drive schedules and registered centers during a recorded press conference.
real,The civil aviation authority released a public advisory for vaccination drive schedules and registered centers through a signed public circular.
real,The civil aviation authority released a public advisory for transport route digitization and rollout phases on its official website.
real,The civil aviation authority released a public advisory for transport route digitization and rollout phases during a recorded press conference.
real,The civil aviation authority released a public advisory for transport route digitization and rollout phases through a signed public circular.
real,The civil aviation authority announced a verified policy update for budget allocation and implementation timelines on its official website.
real,The civil aviation authority announced a verified policy update for budget allocation and implementation timelines during a recorded press conference.
real,The civil aviation authority announced a verified policy update for budget allocation and implementation timelines through a signed public circular.
real,The civil aviation authority announced a verified policy update for upcoming examinations and admission dates on its official website.
real,The civil aviation authority announced a verified policy update for upcoming examinations and admission dates during a recorded press conference.
real,The civil aviation authority announced a verified policy update for upcoming examinations and admission dates through a signed public circular.
real,The civil aviation authority announced a verified policy update for weather preparedness and rainfall alerts on its official website.
real,The civil aviation authority announced a verified policy update for weather preparedness and rainfall alerts during a recorded press conference.
real,The civil aviation authority announced a verified policy update for weather preparedness and rainfall alerts through a signed public circular.
real,The civil aviation authority announced a verified policy update for vaccination drive schedules and registered centers on its official website.
real,The civil aviation authority announced a verified policy update for vaccination drive schedules and registered centers during a recorded press conference.
real,The civil aviation authority announced a verified policy update for vaccination drive schedules and registered centers through a signed public circular.
real,The civil aviation authority announced a verified policy update for transport route digitization and rollout phases on its official website.
real,The civil aviation authority announced a verified policy update for transport route digitization and rollout phases during a recorded press conference.
real,The civil aviation authority announced a verified policy update for transport route digitization and rollout phases through a signed public circular.
real,The civil aviation authority issued a formal press statement for budget allocation and implementation timelines on its official website.
real,The civil aviation authority issued a formal press statement for budget allocation and implementation timelines during a recorded press conference.
real,The civil aviation authority issued a formal press statement for budget allocation and implementation timelines through a signed public circular.
real,The civil aviation authority issued a formal press statement for upcoming examinations and admission dates on its official website.
real,The civil aviation authority issued a formal press statement for upcoming examinations and admission dates during a recorded press conference.
real,The civil aviation authority issued a formal press statement for upcoming examinations and admission dates through a signed public circular.
real,The civil aviation authority issued a formal press statement for weather preparedness and rainfall alerts on its official website.
real,The civil aviation authority issued a formal press statement for weather preparedness and rainfall alerts during a recorded press conference.
real,The civil aviation authority issued a formal press statement for weather preparedness and rainfall alerts through a signed public circular.
real,The civil aviation authority issued a formal press statement for vaccination drive schedules and registered centers on its official website.
real,The civil aviation authority issued a formal press statement for vaccination drive schedules and registered centers during a recorded press conference.
real,The civil aviation authority issued a formal press statement for vaccination drive schedules and registered centers through a signed public circular.
real,The civil aviation authority issued a formal press statement for transport route digitization and rollout phases on its official website.
real,The civil aviation authority issued a formal press statement for transport route digitization and rollout phases during a recorded press conference.
real,The civil aviation authority issued a formal press statement for transport route digitization and rollout phases through a signed public circular.
real,The civil aviation authority uploaded implementation guidelines on the official portal for budget allocation and implementation timelines on its official website.
real,The civil aviation authority uploaded implementation guidelines on the official portal for budget allocation and implementation timelines during a recorded press conference.
real,The civil aviation authority uploaded implementation guidelines on the official portal for budget allocation and implementation timelines through a signed public circular.
real,The civil aviation authority uploaded implementation guidelines on the official portal for upcoming examinations and admission dates on its official website.
real,The civil aviation authority uploaded implementation guidelines on the official portal for upcoming examinations and admission dates during a recorded press conference.
real,The civil aviation authority uploaded implementation guidelines on the official portal for upcoming examinations and admission dates through a signed public circular.
real,The civil aviation authority uploaded implementation guidelines on the official portal for weather preparedness and rainfall alerts on its official website.
real,The civil aviation authority uploaded implementation guidelines on the official portal for weather preparedness and rainfall alerts during a recorded press conference.
real,The civil aviation authority uploaded implementation guidelines on the official portal for weather preparedness and rainfall alerts through a signed public circular.
real,The civil aviation authority uploaded implementation guidelines on the official portal for vaccination drive schedules and registered centers on its official website.
real,The civil aviation authority uploaded implementation guidelines on the official portal for vaccination drive schedules and registered centers during a recorded press conference.
real,The civil aviation authority uploaded implementation guidelines on the official portal for vaccination drive schedules and registered centers through a signed public circular.
real,The civil aviation authority uploaded implementation guidelines on the official portal for transport route digitization and rollout phases on its official website.
real,The civil aviation authority uploaded implementation guidelines on the official portal for transport route digitization and rollout phases during a recorded press conference.
real,The civil aviation authority uploaded implementation guidelines on the official portal for transport route digitization and rollout phases through a signed public circular.
real,The civil aviation authority shared audited figures in a public briefing for budget allocation and implementation timelines on its official website.
real,The central bank raised interest rates by 25 basis points to 5.25 percent in its quarterly policy meeting.
real,"Technology giant Apple reported record quarterly revenue of 94.8 billion dollars, beating analyst estimates by 3 percent."
real,Parliament passed the new education bill with 312 votes in favour and 87 against after three days of debate.
real,The national health authority confirmed 45 new cases of the seasonal flu in the northern region this week.
real,Shares of the state-owned oil company rose 4.2 percent on Monday following stronger crude prices.
real,"The government approved a 12 billion dollar infrastructure plan to build 2,400 kilometres of new highways by 2029."
real,Scientists at the national research institute published findings showing a 38 percent reduction in treatment costs.
real,"The unemployment rate fell to 4.1 percent in the latest quarterly survey, down from 4.6 percent a year ago."
real,Voters in three states went to the polls today in elections that could determine control of the upper house.
real,The defence ministry signed a procurement agreement for 36 helicopters to be delivered over five years.
real,"Inflation dropped to 3.8 percent year-on-year in December, down from 4.2 percent in November."
real,The supreme court ruled 6-3 in favour of the government in the landmark tax dispute case filed in 2021.
real,"More than 15,000 workers are expected to benefit from the new minimum wage increase taking effect next quarter."
real,The trade deficit widened to 8.3 billion dollars last month compared to 6.9 billion the previous month.
real,A new metro line connecting 12 stations across the city will begin commercial operations on the first of next month.
real,The education ministry confirmed that 98 percent of examination results have been uploaded to the official portal.
real,Rescue teams recovered two survivors from the landslide site after a 72-hour operation involving 400 personnel.
real,"The stock exchange index closed up 1.8 percent at 24,670 points after a volatile trading session on Friday."
real,Agricultural output grew by 6.2 percent compared to last year following above-average monsoon rainfall.
real,The finance committee approved a budget amendment releasing an additional 500 million for flood relief operations.
real,Official data released today shows that 2.3 million new jobs were added to the economy in the past six months.
real,The prime minister held a press conference at which she announced a 10 percent increase in pension payments.
real,University admission results for the 2026 academic year were published on the official admissions portal at midnight.
real,The central statistics office revised its GDP growth estimate to 6.7 percent for the current fiscal year.
real,"Electric vehicle registrations rose to 180,000 units last quarter, up 42 percent from the same period last year."
real,The water authority announced that scheduled maintenance on January 15 will temporarily affect 3 districts.
real,A bilateral trade agreement signed today is expected to increase exports by an estimated 2 billion dollars annually.
real,Health officials confirmed that the nationwide vaccination drive has reached 78 percent coverage in urban areas.
real,"The city council unanimously approved a zoning change that will allow construction of 4,000 affordable housing units."
real,"Corporate tax revenue rose 11.4 percent in the first half of the fiscal year, exceeding budget projections."
fake,"SHOCKING: Scientists confirm that the moon landing was staged in a Hollywood studio, leaked NASA documents reveal."
fake,"Breaking: A miracle pill developed in secret by a reclusive monk can cure diabetes in just one dose, doctors are furious."
fake,EXPOSED: The government is secretly adding fluoride to water supplies to make the population docile and obedient.
fake,Exclusive: Bill Gates confirmed in a leaked email that COVID-19 vaccines contain nanobots that track your location.
fake,"ALERT: Eating apples three times a day completely eliminates the need for insulin in diabetic patients, big pharma is covering this up."
fake,BOMBSHELL: A whistleblower claims the 2020 election results were altered by foreign hackers who left no digital trace.
fake,"URGENT WARNING: Putting your phone in your pocket causes instant cancer, study suppressed by mobile companies."
fake,"The president secretly signed an executive order dissolving parliament at midnight, mainstream media is hiding this."
fake,Scientists who discovered that 5G towers cause blindness were mysteriously fired and their research was deleted.
fake,PROOF: The central bank chief transferred billions to a Swiss account last night before announcing a rate hike.
fake,A viral video allegedly shows troops disguised as civilians carrying ballot boxes into counting centres during the election.
fake,Anonymous insiders at the health ministry say the real death toll from the outbreak is ten times higher than reported.
fake,CENSORED: A doctor in Europe claims that combining two common household chemicals creates a cure for every cancer.
fake,Intelligence agencies are using smart TVs to film people inside their homes and sell the footage to advertisers.
fake,Leaked footage supposedly shows military helicopters spraying chemtrails over cities to control the population.
fake,An unnamed source at the treasury says the country is technically bankrupt and officials are hiding it from the public.
fake,BREAKING: A secret memo proves that climate change is fabricated by scientists to justify global carbon taxes.
fake,"Thousands of votes were reportedly shredded at a warehouse and replaced with fake ballots, says anonymous whistleblower."
fake,Doctors are not allowed to prescribe a natural herb that cures hypertension because it would destroy the pharma industry.
fake,A shadowy group of billionaires is funding the political campaigns of every major party to control election outcomes.
fake,"Government insiders claim that the real unemployment figure is 40 percent, not the official 4 percent."
fake,EXPOSED: NASA has been hiding evidence of alien civilisations on Mars since the 1970s in a classified programme.
fake,"Microwave radiation from smart meters is causing memory loss in children, but regulators are paid to stay silent."
fake,"A secret government study found that tap water in major cities causes infertility, but results were buried."
fake,The official cause of the plane crash was changed after investigators found evidence pointing to a powerful politician.
fake,Multiple witnesses claim they saw election officials uploading pre-filled ballots to the central count server.
fake,Big banks are quietly moving all customer savings offshore before a planned currency devaluation next month.
fake,SHOCKING CONFESSION: A retired general admits that the government staged three major terrorist attacks to justify wars.
fake,Social media companies are algorithmically suppressing all content that contradicts the government's official narrative.
fake,A viral rumour claims that all schools will be permanently closed due to a secret directive from foreign-funded NGOs.
real,The national railway authority announced delays on three main lines due to ongoing track maintenance work.
real,Municipal elections will be held in 14 cities on the scheduled date following court rejection of a postponement request.
real,The foreign minister returned from a two-day visit to neighbouring countries aimed at strengthening trade ties.
real,"Public hospitals will begin a new digital records system in the second quarter, the health department confirmed."
real,The census bureau released preliminary figures showing the national population exceeded 1.4 billion for the first time.
real,Road closures in the capital from Monday to Friday are expected as part of scheduled utility repair works.
real,The energy regulator approved a 7 percent increase in electricity tariffs effective from the beginning of next year.
real,Security forces arrested four suspects in connection with last week's armed robbery at the central bank branch.
real,The meteorological department forecast heavy rains across three coastal regions for the next 48 hours.
real,Teachers in the eastern province ended their three-day strike after the government agreed to review their pay scale.
real,The sports federation announced that the national team will participate in next year's regional championships.
real,Court documents filed today show that the company's accounting irregularities date back at least five years.
real,"The minister addressed parliament today on the annual budget, citing a 5.1 percent improvement in tax collection."
real,"Authorities confirmed the opening of a new border crossing point that will serve about 12,000 travellers per day."
real,"The environment agency published its annual air quality report, showing improvements in 8 of the 12 monitored cities."
real,The central bank held its benchmark interest rate at 4.5 percent for the third consecutive quarter.
real,The central bank held its benchmark interest rate at 5.25 percent for the third consecutive quarter.
real,The central bank held its benchmark interest rate at 3.75 percent for the third consecutive quarter.
real,The central bank held its benchmark interest rate at 6.0 percent for the third consecutive quarter.
real,"Government bonds yielded 6.2 percent, the highest level in 15 years, according to market data."
real,"Government bonds yielded 7.1 percent, the highest level in 10 years, according to market data."
real,"Government bonds yielded 5.8 percent, the highest level in 7 years, according to market data."
real,"Government bonds yielded 8.3 percent, the highest level in 20 years, according to market data."
real,Foreign direct investment rose by 8.3 percent to reach 42 billion dollars in the last fiscal year.
real,Foreign direct investment rose by 12.6 percent to reach 87 billion dollars in the last fiscal year.
real,Foreign direct investment rose by 5.7 percent to reach 23 billion dollars in the last fiscal year.
real,Foreign direct investment rose by 3.2 percent to reach 105 billion dollars in the last fiscal year.
real,Consumer price inflation eased to 3.1 percent from 3.6 percent in the previous month.
real,Consumer price inflation eased to 2.8 percent from 3.2 percent in the previous month.
real,Consumer price inflation eased to 4.2 percent from 4.6 percent in the previous month.
real,Consumer price inflation eased to 5.1 percent from 5.9 percent in the previous month.
real,"The national debt stood at 2.4 trillion dollars, equivalent to 68 percent of GDP."
real,"The national debt stood at 1.8 trillion dollars, equivalent to 72 percent of GDP."
real,"The national debt stood at 3.1 trillion dollars, equivalent to 85 percent of GDP."
real,"The national debt stood at 4.7 trillion dollars, equivalent to 91 percent of GDP."
real,"Export earnings grew 8.3 percent year-on-year, reaching 42 billion dollars for the quarter."
real,"Export earnings grew 12.6 percent year-on-year, reaching 87 billion dollars for the quarter."
real,"Export earnings grew 5.7 percent year-on-year, reaching 23 billion dollars for the quarter."
real,"Export earnings grew 3.2 percent year-on-year, reaching 105 billion dollars for the quarter."
real,The state budget deficit narrowed to 8.3 percent of GDP from 5.2 percent the year before.
real,The state budget deficit narrowed to 12.6 percent of GDP from 4.8 percent the year before.
real,The state budget deficit narrowed to 5.7 percent of GDP from 6.1 percent the year before.
real,The state budget deficit narrowed to 3.2 percent of GDP from 7.4 percent the year before.
real,"Industrial production expanded by 8.3 percent in the third quarter, beating analyst forecasts."
real,"Industrial production expanded by 12.6 percent in the third quarter, beating analyst forecasts."
real,"Industrial production expanded by 5.7 percent in the third quarter, beating analyst forecasts."
real,"Industrial production expanded by 3.2 percent in the third quarter, beating analyst forecasts."
real,"Retail sales increased 8.3 percent in December, the largest gain in 15 years."
real,"Retail sales increased 12.6 percent in December, the largest gain in 10 years."
real,"Retail sales increased 5.7 percent in December, the largest gain in 7 years."
real,"Retail sales increased 3.2 percent in December, the largest gain in 20 years."
real,"The manufacturing sector added 38 thousand jobs last month, labour department data showed."
real,"The manufacturing sector added 52 thousand jobs last month, labour department data showed."
real,"The manufacturing sector added 21 thousand jobs last month, labour department data showed."
real,"The manufacturing sector added 67 thousand jobs last month, labour department data showed."
real,"Gross domestic product grew by 8.3 percent in the second quarter, revised up from an initial 6.1 percent estimate."
real,"Gross domestic product grew by 12.6 percent in the second quarter, revised up from an initial 5.4 percent estimate."
real,"Gross domestic product grew by 5.7 percent in the second quarter, revised up from an initial 4.8 percent estimate."
real,"Gross domestic product grew by 3.2 percent in the second quarter, revised up from an initial 2.9 percent estimate."
real,"The government collected 42 billion in tax revenue in the first half, up 8.3 percent from last year."
real,"The government collected 87 billion in tax revenue in the first half, up 12.6 percent from last year."
real,"The government collected 23 billion in tax revenue in the first half, up 5.7 percent from last year."
real,"The government collected 105 billion in tax revenue in the first half, up 3.2 percent from last year."
real,"Public spending rose by 8.3 percent to 42 billion, driven by infrastructure and social programmes."
real,"Public spending rose by 12.6 percent to 87 billion, driven by infrastructure and social programmes."
real,"Public spending rose by 5.7 percent to 23 billion, driven by infrastructure and social programmes."
real,"Public spending rose by 3.2 percent to 105 billion, driven by infrastructure and social programmes."
real,"The national savings rate fell to 8.3 percent, the lowest in 15 years."
real,"The national savings rate fell to 12.6 percent, the lowest in 10 years."
real,"The national savings rate fell to 5.7 percent, the lowest in 7 years."
real,"The national savings rate fell to 3.2 percent, the lowest in 20 years."
real,"Bank lending grew at 8.3 percent annually, the fastest pace in 15 years, central bank data showed."
real,"Bank lending grew at 12.6 percent annually, the fastest pace in 10 years, central bank data showed."
real,"Bank lending grew at 5.7 percent annually, the fastest pace in 7 years, central bank data showed."
real,"Bank lending grew at 3.2 percent annually, the fastest pace in 20 years, central bank data showed."
real,"Clinical trials involving 2,400 participants showed the new treatment reduced symptoms by 42 percent after 12 weeks."
real,Clinical trials involving 890 participants showed the new treatment reduced symptoms by 28 percent after 8 weeks.
real,"Clinical trials involving 5,100 participants showed the new treatment reduced symptoms by 61 percent after 24 weeks."
real,"Clinical trials involving 1,200 participants showed the new treatment reduced symptoms by 35 percent after 16 weeks."
real,"The health ministry reported 1,830 new confirmed infections this week, down 42 percent from the previous week."
real,"The health ministry reported 456 new confirmed infections this week, down 28 percent from the previous week."
real,"The health ministry reported 3,270 new confirmed infections this week, down 61 percent from the previous week."
real,"The health ministry reported 900 new confirmed infections this week, down 35 percent from the previous week."
real,"Life expectancy rose to 74 years, a gain of 3.2 years over the past decade, according to the annual health survey."
real,"Life expectancy rose to 77 years, a gain of 2.1 years over the past decade, according to the annual health survey."
real,"Life expectancy rose to 71 years, a gain of 4.5 years over the past decade, according to the annual health survey."
real,"Life expectancy rose to 79 years, a gain of 1.8 years over the past decade, according to the annual health survey."
real,Researchers found that patients who exercised at least 30 minutes a day had a 42 percent lower risk of cardiac events.
real,Researchers found that patients who exercised at least 20 minutes a day had a 28 percent lower risk of cardiac events.
real,Researchers found that patients who exercised at least 45 minutes a day had a 61 percent lower risk of cardiac events.
real,Researchers found that patients who exercised at least 60 minutes a day had a 35 percent lower risk of cardiac events.
real,Hospital admissions for respiratory illness fell 42 percent after the national clean air programme began 5 years ago.
real,Hospital admissions for respiratory illness fell 28 percent after the national clean air programme began 10 years ago.
real,Hospital admissions for respiratory illness fell 61 percent after the national clean air programme began 7 years ago.
real,Hospital admissions for respiratory illness fell 35 percent after the national clean air programme began 3 years ago.
real,Vaccination coverage reached 42 percent in children under 74 years of age in the latest national immunisation survey.
real,Vaccination coverage reached 28 percent in children under 77 years of age in the latest national immunisation survey.
real,Vaccination coverage reached 61 percent in children under 71 years of age in the latest national immunisation survey.
real,Vaccination coverage reached 35 percent in children under 79 years of age in the latest national immunisation survey.
real,"The new drug reduced tumour size by 42 percent in 2,400 of the 2,400 patients enrolled in the phase-3 trial."
real,The new drug reduced tumour size by 28 percent in 890 of the 890 patients enrolled in the phase-3 trial.
real,"The new drug reduced tumour size by 61 percent in 5,100 of the 5,100 patients enrolled in the phase-3 trial."
real,"The new drug reduced tumour size by 35 percent in 1,200 of the 1,200 patients enrolled in the phase-3 trial."
real,Average wait times at public hospitals dropped to 30 minutes from 47 minutes after the reforms took effect.
real,Average wait times at public hospitals dropped to 20 minutes from 62 minutes after the reforms took effect.
real,Average wait times at public hospitals dropped to 45 minutes from 35 minutes after the reforms took effect.
real,Average wait times at public hospitals dropped to 60 minutes from 80 minutes after the reforms took effect.
real,"Maternal mortality fell by 42 percent over the past 5 years, reaching 18 deaths per 100,000 live births."
real,"Maternal mortality fell by 28 percent over the past 10 years, reaching 24 deaths per 100,000 live births."
real,"Maternal mortality fell by 61 percent over the past 7 years, reaching 11 deaths per 100,000 live births."
real,"Maternal mortality fell by 35 percent over the past 3 years, reaching 8 deaths per 100,000 live births."
real,"The study enrolled 2,400 volunteers over 5 years and found a 42 percent reduction in disease recurrence."
real,The study enrolled 890 volunteers over 10 years and found a 28 percent reduction in disease recurrence.
real,"The study enrolled 5,100 volunteers over 7 years and found a 61 percent reduction in disease recurrence."
real,"The study enrolled 1,200 volunteers over 3 years and found a 35 percent reduction in disease recurrence."
real,The legislature approved the bill by a margin of 312 to 87 votes after 18 hours of debate.
real,The legislature approved the bill by a margin of 241 to 142 votes after 9 hours of debate.
real,The legislature approved the bill by a margin of 178 to 56 votes after 6 hours of debate.
real,The legislature approved the bill by a margin of 95 to 34 votes after 4 hours of debate.
real,"Voter turnout in the regional elections reached 68 percent, up from 61 percent at the last vote."
real,"Voter turnout in the regional elections reached 54 percent, up from 49 percent at the last vote."
real,"Voter turnout in the regional elections reached 73 percent, up from 68 percent at the last vote."
real,"Voter turnout in the regional elections reached 81 percent, up from 74 percent at the last vote."
real,"The ruling coalition secured 198 seats in the 350-seat assembly, retaining its majority."
real,"The ruling coalition secured 136 seats in the 250-seat assembly, retaining its majority."
real,"The ruling coalition secured 88 seats in the 120-seat assembly, retaining its majority."
real,"The ruling coalition secured 421 seats in the 545-seat assembly, retaining its majority."
real,The prime minister announced a cabinet reshuffle affecting 7 of the 350 ministerial positions.
real,The prime minister announced a cabinet reshuffle affecting 4 of the 250 ministerial positions.
real,The prime minister announced a cabinet reshuffle affecting 11 of the 120 ministerial positions.
real,The prime minister announced a cabinet reshuffle affecting 3 of the 545 ministerial positions.
real,"The new electoral rolls list 7 million registered voters, an increase of 68 percent over the previous cycle."
real,"The new electoral rolls list 4 million registered voters, an increase of 54 percent over the previous cycle."
real,"The new electoral rolls list 11 million registered voters, an increase of 73 percent over the previous cycle."
real,"The new electoral rolls list 3 million registered voters, an increase of 81 percent over the previous cycle."
real,The constitutional amendment passed with 68 percent support in the national referendum held on Sunday.
real,The constitutional amendment passed with 54 percent support in the national referendum held on Sunday.
real,The constitutional amendment passed with 73 percent support in the national referendum held on Sunday.
real,The constitutional amendment passed with 81 percent support in the national referendum held on Sunday.
real,"Government satisfaction ratings rose to 68 percent in the latest poll, up 4 percentage points in a month."
real,"Government satisfaction ratings rose to 54 percent in the latest poll, up 2 percentage points in a month."
real,"Government satisfaction ratings rose to 73 percent in the latest poll, up 6 percentage points in a month."
real,"Government satisfaction ratings rose to 81 percent in the latest poll, up 1 percentage points in a month."
real,The opposition tabled a no-confidence motion backed by 7 of the 350 members of parliament.
real,The opposition tabled a no-confidence motion backed by 4 of the 250 members of parliament.
real,The opposition tabled a no-confidence motion backed by 11 of the 120 members of parliament.
real,The opposition tabled a no-confidence motion backed by 3 of the 545 members of parliament.
real,The municipal budget of 3.4 billion was approved unanimously at the extraordinary council session.
real,The municipal budget of 1.8 billion was approved unanimously at the extraordinary council session.
real,The municipal budget of 5.2 billion was approved unanimously at the extraordinary council session.
real,The municipal budget of 8.7 billion was approved unanimously at the extraordinary council session.
real,"Parliamentary attendance averaged 68 percent last year, the highest figure in 15 years."
real,"Parliamentary attendance averaged 54 percent last year, the highest figure in 8 years."
real,"Parliamentary attendance averaged 73 percent last year, the highest figure in 20 years."
real,"Parliamentary attendance averaged 81 percent last year, the highest figure in 5 years."
real,The new highway project spanning 340 kilometres will connect 8 major cities and reduce travel time by 35 percent.
real,The new highway project spanning 820 kilometres will connect 15 major cities and reduce travel time by 22 percent.
real,The new highway project spanning 150 kilometres will connect 4 major cities and reduce travel time by 48 percent.
real,The new highway project spanning 560 kilometres will connect 11 major cities and reduce travel time by 17 percent.
real,"The water treatment plant, completed at a cost of 450 million, will serve 8 million residents."
real,"The water treatment plant, completed at a cost of 1,200 million, will serve 15 million residents."
real,"The water treatment plant, completed at a cost of 78 million, will serve 4 million residents."
real,"The water treatment plant, completed at a cost of 230 million, will serve 11 million residents."
real,"Renewable energy capacity reached 18.4 gigawatts, accounting for 35 percent of total installed power."
real,"Renewable energy capacity reached 42.7 gigawatts, accounting for 22 percent of total installed power."
real,"Renewable energy capacity reached 7.2 gigawatts, accounting for 48 percent of total installed power."
real,"Renewable energy capacity reached 31.5 gigawatts, accounting for 17 percent of total installed power."
real,The airport expansion added 8 new gates and increased annual passenger capacity by 450 million.
real,"The airport expansion added 15 new gates and increased annual passenger capacity by 1,200 million."
real,The airport expansion added 4 new gates and increased annual passenger capacity by 78 million.
real,The airport expansion added 11 new gates and increased annual passenger capacity by 230 million.
real,"Carbon emissions fell by 35 percent last year, the sharpest annual decline recorded in 12 years."
real,"Carbon emissions fell by 22 percent last year, the sharpest annual decline recorded in 5 years."
real,"Carbon emissions fell by 48 percent last year, the sharpest annual decline recorded in 20 years."
real,"Carbon emissions fell by 17 percent last year, the sharpest annual decline recorded in 8 years."
real,The government planted 8 million trees in the national reforestation drive over the past 12 years.
